,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,CONDITION,ALLERGIES,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Albumin [Mass/volume] in Serum or Plasma,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,American house dust mite IgE Ab in Serum,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Urine by Test strip,Body Height,Body Mass Index,Body Weight,Body mass index (BMI) [Percentile] Per age and gender,Body temperature,Calcium,Carbon Dioxide,Cat dander IgE Ab in Serum,Chloride,Cladosporium herbarum IgE Ab in Serum,Codfish IgE Ab in Serum,Common Ragweed IgE Ab in Serum,Cow milk IgE Ab in Serum,Creatinine,DALY,DXA [T-score] Bone density,Diastolic Blood Pressure,Egg white IgE Ab in Serum,Erythrocyte distribution width [Entitic volume] by Automated count,Erythrocytes [#/volume] in Blood by Automated count,Estimated Glomerular Filtration Rate,FEV1/FVC,Globulin [Mass/volume] in Serum by calculation,Glomerular filtration rate/1.73 sq M.predicted,Glucose,Glucose [Mass/volume] in Urine by Test strip,Head Occipital-frontal circumference,Heart rate,Hematocrit [Volume Fraction] of Blood,Hematocrit [Volume Fraction] of Blood by Automated count,Hemoglobin A1c/Hemoglobin.total in Blood,Hemoglobin [Mass/volume] in Blood,Hemoglobin.gastrointestinal [Presence] in Stool by Immunologic method,High Density Lipoprotein Cholesterol,History of Hospitalizations+Outpatient visits,Honey bee IgE Ab in Serum,Ketones [Mass/volume] in Urine by Test strip,Latex IgE Ab in Serum,Left ventricular Ejection fraction,Leukocytes [#/volume] in Blood by Automated count,Low Density Lipoprotein Cholesterol,Lymph nodes with isolated tumor cells [#] in Cancer specimen by Light microscopy,Lymph nodes with macrometastases [#] in Cancer specimen by Light microscopy,Lymph nodes with micrometastases [#] in Cancer specimen by Light microscopy,MCH [Entitic mass] by Automated count,MCHC [Mass/volume] by Automated count,MCV [Entitic volume] by Automated count,Mental health Outpatient Note,Microalbumin Creatinine Ratio,NT-proBNP,Oxygen saturation in Arterial blood,Pain severity - 0-10 verbal numeric rating [Score] - Reported,Peanut IgE Ab in Serum,Percentage area affected by eczema Head and Neck,Percentage area affected by eczema Lower extremitiy - bilateral,Percentage area affected by eczema Trunk,Percentage area affected by eczema Upper extremitiy - bilateral,Platelet distribution width [Entitic volume] in Blood by Automated count,Platelet mean volume [Entitic volume] in Blood by Automated count,Platelets [#/volume] in Blood by Automated count,Polyp size greatest dimension by CAP cancer protocols,Potassium,Prostate specific Ag [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Urine by Test strip,QALY,QOLS,RBC Auto (Bld) [#/Vol],RDW - Erythrocyte distribution width Auto (RBC) [Entitic vol],Respiratory rate,Shrimp IgE Ab in Serum,Size.maximum dimension in Tumor,Sodium,Soybean IgE Ab in Serum,Specific gravity of Urine by Test strip,Systolic Blood Pressure,Thyrotropin [Units/volume] in Serum or Plasma,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Total Cholesterol,Total score [MMSE],Triglycerides,Urea Nitrogen,WBC Auto (Bld) [#/Vol],Walnut IgE Ab in Serum,Weight difference [Mass difference] --pre dialysis - post dialysis,Weight-for-length Per age and sex,Wheat IgE Ab in Serum,White oak IgE Ab in Serum,pH of Urine by Test strip
1233,8aeeef59-43b3-4983-8f1d-54f3e8d5ea92,1988-01-03,,999-16-7944,S99944313,X89775026X,Mr.,Vaughn909,Beatty507,M,white,nonhispanic,M,Rome  Lazio  IT,843 Wyman Village,Essex,Massachusetts,Essex County,,42.64244935994607,-70.76418670012067,673772.09,6920.879999999998,Body mass index 30+ - obesity (finding),Allergy to fish,,,,,,,,179.6,25.8,83.1,,38.0,,,,,,,,,,0.1,,71.0,,45.2,5.3,,,,,,,,73.0,,39.7,,13.6,,60.1,,,,,,10.3,85.3,,,,32.9,33.2,84.1,,,,,3.0,,,,,,445.5,9.5,422.3,,,,,,21.9,1.0,,,14.0,,,,,,117.0,,,174.1,,143.9,,,,,,,,
1234,13db4bb8-d1dc-4158-a820-d2d1b7084fc4,1946-05-11,,999-99-3770,S99960086,X86202856X,Mrs.,Dulce933,Keebler762,M,white,nonhispanic,F,Everett  Massachusetts  US,911 Lebsack Route Unit 85,Malden,Massachusetts,Middlesex County,2155.0,42.379576289041786,-71.11517169137633,1507575.79,26409.61,Osteoarthritis of knee,Shellfish allergy,37.7,5.1,88.7,,38.4,0.5,,165.3,29.1,79.4,,,9.9,23.7,,103.8,,,,,2.5,2.6,-3.7,78.0,,42.2,4.0,,,2.1,84.2,71.1,,,97.0,,48.5,,12.3,,63.4,,,,,,9.7,97.8,0.0,,,32.5,34.7,84.5,,,,,3.0,,,,,,188.5,11.4,379.3,,5.0,,65.6,,60.4,0.9,,,14.0,,0.3,141.9,,,126.0,,,182.5,,106.4,17.1,,,,,,,
1235,f874e5d6-8e2e-453d-b054-a3b5770c4cdc,1997-09-12,,999-32-3186,S99913467,X40222017X,Mr.,Douglass930,Pollich983,,white,nonhispanic,M,Agawam  Massachusetts  US,464 Boyle Boulevard Apt 28,New Bedford,Massachusetts,Bristol County,2744.0,41.70270372249463,-70.9614895118869,547794.68,3153.92,Acute bronchitis (disorder),,,,,,,,,155.4,21.5,52.0,83.3,37.1,,,,,,,,,,0.0,,73.0,,45.3,4.2,,,,,,,,93.0,,46.7,,16.1,,,,,,,,4.1,,,,,31.5,35.7,93.6,,,,,2.0,,,,,,374.6,11.5,193.5,,,,,,12.0,1.0,,,15.0,,,,,,108.0,,,,,,,,,,,,,
1236,7a397d12-fe12-47c4-9b55-69f054c71fa5,2006-03-17,,999-65-1576,,,,Marion502,Swaniawski813,,white,nonhispanic,M,Cambridge  Massachusetts  US,333 Green Skyway,Amherst,Massachusetts,Hampshire County,,42.38855241118095,-72.53755085205755,308232.79,3227.57,Sprain of wrist,,,,,,,,,100.5,16.8,16.9,83.9,38.0,,,,,,,,,,0.0,,75.0,,40.0,5.4,,,,,,,,74.0,,49.9,,13.8,,,,,,,,6.3,,,,,30.2,35.4,94.0,,,,,3.0,,,,,,465.9,11.6,365.0,,,,,,3.0,1.0,,,15.0,,,,,,112.0,,,,,,,,,,,,,
1237,19d6d7d2-4f3c-437c-9378-6c9a730c3f96,1970-01-18,1998-01-25,999-37-5896,S99991030,X74548283X,Mr.,Rodger755,Lynch190,M,white,nonhispanic,M,Easton  Massachusetts  US,938 Wunsch Bay Suite 74,Haverhill,Massachusetts,Essex County,1832.0,42.73296325934066,-71.10972052372641,718019.02,3250.5199999999995,Fracture of clavicle,,,,,,,,,180.8,21.6,70.5,45.4,39.3,8.6,20.6,,103.6,,,,,1.7,,,86.0,,41.9,4.3,,,,,68.0,,,65.0,34.6,43.2,6.3,15.4,,,,,,,,6.4,,,,,31.9,35.6,80.8,,,,,2.0,,,,,,348.1,11.7,208.8,,5.1,,,,,,4.6,44.0,14.0,,,140.2,,,122.0,,,,,,10.0,3.8,,,,,,
1238,7bac2205-8289-4efd-a05a-47203b0b85d7,1950-11-28,,999-94-8339,S99911175,X82364713X,Ms.,Tonda472,Zemlak964,S,white,nonhispanic,F,Holyoke  Massachusetts  US,143 Lakin Station,Watertown,Massachusetts,Middlesex County,,42.40706329390444,-71.20607735209127,1503077.1,6751.29,Viral sinusitis (disorder),,,,,,,,,178.3,30.5,97.0,,,10.0,27.6,,104.8,,,,,0.9,0.6,-0.1,82.0,,39.8,5.5,,62.0,,,98.9,,,88.0,,41.0,6.4,14.1,,69.9,,,,,,8.5,93.3,,,,27.3,33.1,81.3,,,,,3.0,,,,,,346.0,10.1,339.9,,4.8,,,,58.4,1.0,,,14.0,,,142.9,,,132.0,,,186.2,,114.9,8.4,,,,,,,
1239,7c87072a-b448-4939-b131-de04228b5ace,1999-12-14,,999-17-9819,S99979462,X63604686X,Ms.,Cherish740,Marks830,,white,nonhispanic,F,Reading  Massachusetts  US,220 Runolfsson Arcade,Worcester,Massachusetts,Worcester County,1610.0,42.17816741261895,-71.78146284937903,518541.96,3477.24,Normal pregnancy,,,,,,,,,153.7,18.5,43.6,64.1,,,,,,,,,,,0.0,,82.0,,42.4,3.9,,,,,,,,85.0,,42.0,,15.6,,,,,,,,7.4,,,,,32.9,33.9,87.6,,,,,2.0,,,,,,220.8,11.4,279.0,,,,,,10.0,1.0,,,16.0,,,,,,128.0,,,,,,,,,,,,,
1240,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Latex allergy,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1241,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Allergy to bee venom,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1242,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Allergy to mould,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1243,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,House dust mite allergy,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1244,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Dander (animal) allergy,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1245,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Allergy to grass pollen,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1246,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Allergy to tree pollen,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1247,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Allergy to eggs,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1248,c05478a7-a4df-4fd3-8d68-60b9452d4781,2010-10-14,,999-96-3194,,,,Brandon214,Hagenes547,,white,nonhispanic,M,Natick  Massachusetts  US,519 Thiel Annex Apt 55,Pittsfield,Massachusetts,Berkshire County,,42.40796710561933,-73.3177862656724,29281.05,2878.16,Miscarriage in first trimester,Allergy to peanuts,,,,42.2,,,,50.9,15.9,3.5,37.5,,,,37.0,,58.7,0.2,42.0,0.2,,0.0,,79.0,60.3,39.4,5.4,,,,,,,34.4,81.0,,40.4,,12.7,,,,61.8,,2.3,,3.9,,,,,30.5,35.6,80.6,,,,,3.0,12.1,,,,,407.6,11.8,397.2,,,,,,0.0,1.0,,,13.0,0.3,,,0.3,,126.0,,,,,,,,0.3,,28.3,0.2,60.7,
1249,c914f76e-2d8c-4da3-9b2a-e98794496245,1970-01-18,1985-06-23,999-45-8637,,,,Nick779,Doyle959,,white,nonhispanic,M,Rehoboth  Massachusetts  US,120 Metz Vista Apt 62,Haverhill,Massachusetts,Essex County,1832.0,42.74714049599598,-71.06579708405211,358564.65,1952.28,Fetus with unknown complication,,,,,,,,,117.6,15.8,21.8,61.3,,,,,,,,,,,,,75.0,,44.5,5.2,,,,,,,,66.0,,35.5,,13.7,,,,,,,,6.7,,,,,27.1,34.4,85.5,,,,,1.0,,,,,,382.4,11.1,198.0,,,,,,,,,,12.0,,,,,,126.0,,,,,,,,,,,,,
1250,789ac868-bc05-4da7-9068-25b03a8095e0,1997-03-06,,999-78-4037,S99991738,X21794798X,Mr.,Timoteo39,Castañeda925,,white,hispanic,M,Carolina  Puerto Rico  PR,270 Corkery Loaf,Concord,Massachusetts,Middlesex County,,42.445270082874586,-71.38957375937514,475343.76,3123.04,Laceration of thigh,,,,,,,,,175.7,19.3,59.5,50.8,,,,,,,,,,,0.0,,79.0,,39.5,5.3,,,,,,,,71.0,,41.8,,16.6,,,,,,,,4.4,,,,,32.6,34.1,83.9,,,,,2.0,,,,,,298.8,11.7,284.3,,,,,,12.0,1.0,,,14.0,,,,,,115.0,,,,,,,,,,,,,
1251,4f9208f1-d6b3-4c17-a4f1-7303589d22c4,1969-04-16,,999-67-1552,S99984492,X50977899X,Mr.,Solomon675,Cole117,M,white,nonhispanic,M,Boston  Massachusetts  US,743 Monahan Mall,Lowell,Massachusetts,Middlesex County,1850.0,42.62066812815146,-71.28787255985559,1362810.7,5145.44,Cystitis,,,,,,,,,167.2,32.6,91.0,,37.9,,,,,,,,,,0.0,,75.0,,44.1,4.4,,,,,,,,95.0,,37.1,,15.4,,66.0,,,,,,8.5,94.7,,,,27.8,35.4,82.1,,,,,1.0,,,,,,441.4,10.0,362.0,,,,,,40.0,1.0,,,14.0,,,,,,137.0,,,185.4,,123.4,,,,,,,,
1252,0707e55b-e026-4361-aa2b-8e922ae62c5a,1970-01-18,,999-70-7803,S99969493,X40238191X,Mr.,Burl285,Herzog843,M,white,nonhispanic,M,Watertown  Massachusetts  US,129 Sanford Knoll Apt 91,Haverhill,Massachusetts,Essex County,,42.82946150490734,-71.02069999453936,1214202.59,4176.28,Viral sinusitis (disorder),,,,,,,,,186.4,29.1,101.0,,37.0,9.3,20.6,,108.9,,,,,1.4,8.8,,85.0,,39.7,4.0,,,,,86.0,,,98.0,,48.6,6.2,15.4,,67.2,,,,,,5.1,83.0,,,,32.8,34.5,89.0,,,,,3.0,,,,,,514.7,12.2,345.5,,4.7,,,,30.2,0.7,,,15.0,,,137.0,,,111.0,,,179.0,,144.3,7.6,,,,,,,
1253,058590f8-c0f3-40c1-ac80-246437499d5d,1981-02-05,,999-32-9959,S99970594,X63212752X,Mrs.,Rubye299,Upton904,M,white,nonhispanic,F,Boston  Massachusetts  US,624 Bailey Forge Suite 81,Chicopee,Massachusetts,Hampden County,,42.19967970033965,-72.52414695419199,63274.83,2523.5899999999992,Viral sinusitis (disorder),,,,,,,,,163.0,29.6,78.7,,,9.3,22.1,,101.1,,,,,1.0,0.2,,77.0,,42.9,4.6,,,,,99.3,,,90.0,,44.3,5.9,16.8,,71.5,,,,,,9.0,94.6,,,,29.2,34.3,83.3,,,,,1.0,,,,,,361.9,9.8,319.0,,4.3,,,,27.8,0.9,,,15.0,,,137.4,,,115.0,,,189.6,,117.2,13.8,,,,,,,
1254,34382e29-6854-4353-85be-802262bfea6e,1980-04-29,,999-23-9936,S99917450,X88818111X,Mr.,Ethan766,Goyette777,M,white,nonhispanic,M,Lowell  Massachusetts  US,232 Conroy Dale Apt 66,Framingham,Massachusetts,Middlesex County,,42.3153111517164,-71.48549442577419,819667.32,2581.36,Hypertension,,,,,,,,,168.8,29.6,84.3,,,,,,,,,,,,0.0,,78.0,,40.3,4.4,,,,,,,,85.0,,48.0,,13.8,,76.3,,,,,,9.7,96.3,,,,32.8,35.9,81.7,,,,,4.0,,,,,,216.1,11.0,166.6,,,,,,29.0,1.0,,,14.0,,,,,,133.0,,,199.2,,133.0,,,,,,,,
1255,5dccb2e6-668f-41b4-add4-4020617610b3,1965-01-02,,999-54-5846,S99942448,X80275226X,Mr.,Pablo44,Lozada73,S,white,hispanic,M,Roseau  Saint George  DM,886 Schaefer Forge Unit 25,Boston,Massachusetts,Suffolk County,2210.0,42.32762295178586,-71.2009971689342,82965.13,4190.83,Body mass index 30+ - obesity (finding),Allergy to mould,,,,,,,,176.8,27.3,85.4,,38.0,8.8,21.8,,108.9,,,,,1.1,0.5,,77.0,,41.1,5.5,149.8,,,,80.6,,,74.0,30.1,46.9,5.9,12.9,,67.9,,,,,,5.3,78.6,,,,31.6,34.0,86.5,,7.3,,,0.0,,,,,,453.3,10.0,163.6,,4.1,,,,44.5,1.0,4.5,42.2,13.0,,,137.2,,,136.0,,,168.4,,109.8,16.9,3.9,,,,,,
1256,5dccb2e6-668f-41b4-add4-4020617610b3,1965-01-02,,999-54-5846,S99942448,X80275226X,Mr.,Pablo44,Lozada73,S,white,hispanic,M,Roseau  Saint George  DM,886 Schaefer Forge Unit 25,Boston,Massachusetts,Suffolk County,2210.0,42.32762295178586,-71.2009971689342,82965.13,4190.83,Body mass index 30+ - obesity (finding),House dust mite allergy,,,,,,,,176.8,27.3,85.4,,38.0,8.8,21.8,,108.9,,,,,1.1,0.5,,77.0,,41.1,5.5,149.8,,,,80.6,,,74.0,30.1,46.9,5.9,12.9,,67.9,,,,,,5.3,78.6,,,,31.6,34.0,86.5,,7.3,,,0.0,,,,,,453.3,10.0,163.6,,4.1,,,,44.5,1.0,4.5,42.2,13.0,,,137.2,,,136.0,,,168.4,,109.8,16.9,3.9,,,,,,
1257,5dccb2e6-668f-41b4-add4-4020617610b3,1965-01-02,,999-54-5846,S99942448,X80275226X,Mr.,Pablo44,Lozada73,S,white,hispanic,M,Roseau  Saint George  DM,886 Schaefer Forge Unit 25,Boston,Massachusetts,Suffolk County,2210.0,42.32762295178586,-71.2009971689342,82965.13,4190.83,Body mass index 30+ - obesity (finding),Dander (animal) allergy,,,,,,,,176.8,27.3,85.4,,38.0,8.8,21.8,,108.9,,,,,1.1,0.5,,77.0,,41.1,5.5,149.8,,,,80.6,,,74.0,30.1,46.9,5.9,12.9,,67.9,,,,,,5.3,78.6,,,,31.6,34.0,86.5,,7.3,,,0.0,,,,,,453.3,10.0,163.6,,4.1,,,,44.5,1.0,4.5,42.2,13.0,,,137.2,,,136.0,,,168.4,,109.8,16.9,3.9,,,,,,
1258,5dccb2e6-668f-41b4-add4-4020617610b3,1965-01-02,,999-54-5846,S99942448,X80275226X,Mr.,Pablo44,Lozada73,S,white,hispanic,M,Roseau  Saint George  DM,886 Schaefer Forge Unit 25,Boston,Massachusetts,Suffolk County,2210.0,42.32762295178586,-71.2009971689342,82965.13,4190.83,Body mass index 30+ - obesity (finding),Allergy to grass pollen,,,,,,,,176.8,27.3,85.4,,38.0,8.8,21.8,,108.9,,,,,1.1,0.5,,77.0,,41.1,5.5,149.8,,,,80.6,,,74.0,30.1,46.9,5.9,12.9,,67.9,,,,,,5.3,78.6,,,,31.6,34.0,86.5,,7.3,,,0.0,,,,,,453.3,10.0,163.6,,4.1,,,,44.5,1.0,4.5,42.2,13.0,,,137.2,,,136.0,,,168.4,,109.8,16.9,3.9,,,,,,
1259,5dccb2e6-668f-41b4-add4-4020617610b3,1965-01-02,,999-54-5846,S99942448,X80275226X,Mr.,Pablo44,Lozada73,S,white,hispanic,M,Roseau  Saint George  DM,886 Schaefer Forge Unit 25,Boston,Massachusetts,Suffolk County,2210.0,42.32762295178586,-71.2009971689342,82965.13,4190.83,Body mass index 30+ - obesity (finding),Allergy to tree pollen,,,,,,,,176.8,27.3,85.4,,38.0,8.8,21.8,,108.9,,,,,1.1,0.5,,77.0,,41.1,5.5,149.8,,,,80.6,,,74.0,30.1,46.9,5.9,12.9,,67.9,,,,,,5.3,78.6,,,,31.6,34.0,86.5,,7.3,,,0.0,,,,,,453.3,10.0,163.6,,4.1,,,,44.5,1.0,4.5,42.2,13.0,,,137.2,,,136.0,,,168.4,,109.8,16.9,3.9,,,,,,
1260,5dccb2e6-668f-41b4-add4-4020617610b3,1965-01-02,,999-54-5846,S99942448,X80275226X,Mr.,Pablo44,Lozada73,S,white,hispanic,M,Roseau  Saint George  DM,886 Schaefer Forge Unit 25,Boston,Massachusetts,Suffolk County,2210.0,42.32762295178586,-71.2009971689342,82965.13,4190.83,Body mass index 30+ - obesity (finding),Allergy to nut,,,,,,,,176.8,27.3,85.4,,38.0,8.8,21.8,,108.9,,,,,1.1,0.5,,77.0,,41.1,5.5,149.8,,,,80.6,,,74.0,30.1,46.9,5.9,12.9,,67.9,,,,,,5.3,78.6,,,,31.6,34.0,86.5,,7.3,,,0.0,,,,,,453.3,10.0,163.6,,4.1,,,,44.5,1.0,4.5,42.2,13.0,,,137.2,,,136.0,,,168.4,,109.8,16.9,3.9,,,,,,
1261,e188fafe-c1bb-45dc-9627-4ff4e4bc0ec0,2008-07-16,,999-93-5743,,,,Frances376,Schumm995,,white,nonhispanic,M,Chelsea  Massachusetts  US,826 Hammes Mission Apt 1,Natick,Massachusetts,Middlesex County,,42.25846720806605,-71.3444415391516,319565.62,2583.2,Miscarriage in first trimester,Allergy to mould,,,,,,,,88.2,16.4,13.0,52.3,37.8,,,,,,,,,,0.0,,72.0,,39.4,4.3,,,,,,,49.1,80.0,,35.3,,15.3,,,,,,,,5.4,,,,,31.7,34.8,87.1,,,,,3.0,,,,,,386.0,11.6,166.0,,,,,,1.0,1.0,,,14.0,,,,,,116.0,,,,,,,,,,62.2,,,
1262,e188fafe-c1bb-45dc-9627-4ff4e4bc0ec0,2008-07-16,,999-93-5743,,,,Frances376,Schumm995,,white,nonhispanic,M,Chelsea  Massachusetts  US,826 Hammes Mission Apt 1,Natick,Massachusetts,Middlesex County,,42.25846720806605,-71.3444415391516,319565.62,2583.2,Miscarriage in first trimester,Dander (animal) allergy,,,,,,,,88.2,16.4,13.0,52.3,37.8,,,,,,,,,,0.0,,72.0,,39.4,4.3,,,,,,,49.1,80.0,,35.3,,15.3,,,,,,,,5.4,,,,,31.7,34.8,87.1,,,,,3.0,,,,,,386.0,11.6,166.0,,,,,,1.0,1.0,,,14.0,,,,,,116.0,,,,,,,,,,62.2,,,
1263,e188fafe-c1bb-45dc-9627-4ff4e4bc0ec0,2008-07-16,,999-93-5743,,,,Frances376,Schumm995,,white,nonhispanic,M,Chelsea  Massachusetts  US,826 Hammes Mission Apt 1,Natick,Massachusetts,Middlesex County,,42.25846720806605,-71.3444415391516,319565.62,2583.2,Miscarriage in first trimester,Allergy to grass pollen,,,,,,,,88.2,16.4,13.0,52.3,37.8,,,,,,,,,,0.0,,72.0,,39.4,4.3,,,,,,,49.1,80.0,,35.3,,15.3,,,,,,,,5.4,,,,,31.7,34.8,87.1,,,,,3.0,,,,,,386.0,11.6,166.0,,,,,,1.0,1.0,,,14.0,,,,,,116.0,,,,,,,,,,62.2,,,
1264,e188fafe-c1bb-45dc-9627-4ff4e4bc0ec0,2008-07-16,,999-93-5743,,,,Frances376,Schumm995,,white,nonhispanic,M,Chelsea  Massachusetts  US,826 Hammes Mission Apt 1,Natick,Massachusetts,Middlesex County,,42.25846720806605,-71.3444415391516,319565.62,2583.2,Miscarriage in first trimester,Allergy to tree pollen,,,,,,,,88.2,16.4,13.0,52.3,37.8,,,,,,,,,,0.0,,72.0,,39.4,4.3,,,,,,,49.1,80.0,,35.3,,15.3,,,,,,,,5.4,,,,,31.7,34.8,87.1,,,,,3.0,,,,,,386.0,11.6,166.0,,,,,,1.0,1.0,,,14.0,,,,,,116.0,,,,,,,,,,62.2,,,
